Column1;areal;befolkning;beskrivelse;besteget;dato;hoyde2;hoyde;kommunenavn;kommunenr;lat;lng;topp;length;dateandtime;tottime;stop_time;walk_time;pause_faktor;avg_speed;elediff;climbing;steepness;climbingrate;kupert_faktor;topptur_faktor;Walk;Ski;Cycle;startPointLat;startPointLon;endPointLat;endPointLon;closestPoint;Dublicate;crc32_hash
62;249.52;12803;Det gikk vei hele veien opp. Tårn som man kunne gå opp i. Turbok. ;SANN;05.07.2013;722.0;722.0;Vestre Toten;529;60.68696093;10.53385417;Lauvhøgda;3.01;2013-07-05 13:40:48;0:41:34;0:08:32;0:33:02;20.5;5.46;127.4;121.6;80.9;7.4;0.95;17.5;3005.2;0.0;0.0;60.6803859305;10.5454069097;60.6803540792;10.5453712028;0.3816361043017504;USANN;3414054060.0
355;694.66;10780;;USANN;;962.0;964.0;Vestvågøy;1860;68.22100617;13.57308349;Himmeltindan;;;;;;;;;;;;;;;;;;;;;;;
356;538.83;520;;USANN;;1239.8;1239.0;Vevelstad;1816;65.54922465;13.03331931;Vistkjerringa;;;;;;;;;;;;;;;;;;;;;;;
393;833.28;2758;;USANN;;1642.0;1648.0;Vik;1417;61.04974631;6.68863722;Rambera sør;;;;;;;;;;;;;;;;;;;;;;;
145;318.1;4135;Startet dagen med å våkne på Fjukstad camping, spise litt corn flakes og sykle mot Austafjord. Omtrent på motsatt side av idrettsbanen går det inn en sti med skilt til en trimtopp som R hadde observert på sin rekognoseringstokt kvelden før. Forsåvidt et dårlig kart, men antok at trimtoppen kunne være Vattafjellet, så gav dette et forsøk. Syklet innover langs lysløypa, og forsøkte å se etter merking, men så ingen spor. Når lysløypa så begynte å gå nedover, og i feil retning fra toppen, tok jeg ikke lengre noen sjanser og begynte å bevege meg i retning toppen uten å ha funnet noe sti. Det ble mye tett bjørkeskog og lav fart før jeg kom meg over tregrensa. Kom meg tilslutt opp til radiomasten på toppen og kunne se på utsikten, blant annet vindturbinene på Ytre-Vikna. Heller ikke på toppen så jeg tegn til noen trimtoppsti, så jeg forsøkte å følge en kraftlinjegate ned. Heller ikke det var noen videre suksesshistorie. Istedet for å få bjørkekratt i øyehøyde, var det dobbelt så mye kvist i knehøyde. Kom meg ned og tilbake i lysløypa, og fant sykkelen. Etter å ha syklet 100 meter videre var det skilt og sti til Vattafjellet. Nedtur, men fortsatte rundt hele lysløypa og tilbake til campingplassen. ;SANN;22.07.2020;172.9;173.0;Vikna;1750;64.92860702;10.94358095;Vattafjell;15.27;2020-07-22 06:07:36;1:41:16;0:13:44;1:27:32;13.6;10.47;164.1;317.2;41.5;7.2;1.93;96.0;1821.4;0.0;13447.1;64.929539;10.885677;64.92944;10.885554;2.3385178101649537;USANN;1003536430.0
376;620.49;8298;;USANN;;967.0;1017.0;Vindafjord;1160;59.5846607;6.14351587;Bjørndalsnuten (på grensa);;;;;;;;;;;;;;;;;;;;;;;
82;3105.84;3661;Etter en god natts søvn og frokost på Haukeliseter kjørte vi et par kilometer på E134 inntil veien krysser Ståvatn. Der ble bilen parkert, og etter en bitteliten feilnavigering i første stikryss, fant vi ruta mot Mannevasstjønn. I skråningen øst for 1443-vannet sør for toppen var det en lengre steinur som måtte passeres. Nede på vannet lå det is og fløt. På toppen hadde vi en god pause i fint vær, og diskuterte om vi skulle gå videre til Sandfloegga, eller snu og gå tilbake igjen. Jeg fikk trumfet igjennom at å snu var beste alternativ. På tilbaketuren gikk vi over Nupsfonna, og måtte bruke hendene litt når vi krysset under en liten nup vest for 1453-vannet. Øst for Trolltjørn måtte vi ta av skoene for å krysse en bekk. Ellers gikk retretten fra toppen uten særlige begivenheter. Etter to kommunetopper på to dager, gikk turen tilbake til Bø og forberedelser til fest!;SANN;11.08.2016;1674.0;1672.0;Vinje;834;59.90333342;7.1681032;Nupsegga;17.29;2016-08-11 06:35:36;6:10:27;1:36:57;4:33:30;26.2;3.79;698.4;935.4;108.2;6.8;1.34;41.6;17291.1;0.0;0.0;59.8427518364;7.1591461077;59.8428322189;7.1589470375;2.379296702406693;USANN;1219606294.0
126;547.52;8655;Kommer snart;SANN;25.04.2020;1482.5;1482.0;Volda;1519;62.01710314;6.262402745;Eidskyrkja;9.88;2020-04-25 07:20:06;4:43:33;2:21:25;2:22:08;49.9;4.17;1140.6;1131.0;228.9;15.9;0.99;76.4;9881.7;0.0;0.0;62.053422;6.283246;62.053489;6.283177;12.920148780677865;USANN;2912560934.0
300;1805.84;13957;;USANN;;1576.1;1576.0;Voss;1235;60.63022372;6.80061432;Olsskavlen (nord);;;;;;;;;;;;;;;;;;;;;;;
358;18.53;748;;USANN;;450.4;450.0;Værøy;1857;67.68773307;12.70214136;Nordlandsnupen;;;;;;;;;;;;;;;;;;;;;;;
357;477.71;9023;;USANN;;1138.3;1146.0;Vågan;1865;68.35639988;14.79213145;Higravtindan;;;;;;;;;;;;;;;;;;;;;;;
127;176.52;6030;Selv om været var fint og snøforholdene gode, gjorde store gnagsår på føttene det lite fristende å gjøre en ny topptur etter gårsdagens bestigning av Eidskyrkja i Volda . I stedet ble det en to timers biltur til Vågsøy for å forhåpentligvis finne en snøfri topp som man kunne gå opp på i lave sko. Parkerte bilen på en utfartsparkering ved et lite vann nederst i Austadalen, og fulgte vei/sti hele veien opp til toppen. Som jeg håpet var det ingen snø på veien opp, men noen mindre myrområder gjorde allikevel at skoene ble litt våte. Fin tur med god utsikt utover havet fra toppen. Fortsatte turen utover til Refsviksanda for litt lokal guiding. Marie S. var med på turen. ;SANN;26.04.2020;689.1;689.0;Vågsøy;1439;61.93557912;5.271879517;Sankta Synnevahornet;7.6;2020-04-26 09:53:00;2:44:25;0:09:44;2:34:41;5.9;2.95;570.5;561.4;147.8;7.3;0.98;81.6;7597.0;0.0;0.0;61.920154;5.225652;61.920095;5.225645;4.445187289628938;USANN;2835848343.0
364;1330.01;3718;Asplan Viak Bedriftsidrettslag stilte med buss fra Sandvika og båt fra Gjendesheim til Memurubu for den årlige fjellturen en torsdag i august. Surtningsui var en av turene som stod på programmet til de innleide guidene på fredag, så det var en fin gruppe som startet å gå i regnværet fredag klokka åtte. Vi fulgte stien over Raudhammeren på vei oppover. Fellesturen gikk med en guide foran og en guide bak fram til stikrysset før toppen, men der var etterhvert noen blitt så kalde at det ble sendt ut en liten fortropp på 6 stykk. Fortroppen ble aldri tatt igjen av resten av gruppen. Regnværet gikk over til sludd og snø, og fra nødbua og opp til toppen lå snøen på bakken. Utsikten på toppen var ikke allverdens å skryte av da skyene effektivt hindret lang sikt. Tilbaketuren gikk i Memuradalen der regnværet hadde gjort bekkene store og myrene våte. Vel tilbake på Memurubu var tørkerommet overfylt, og tørking av sokker på fem-mannsrommet var heller ikke så aktuelt. Tiltross for frykten for våte sokker og fuktig genser opp Jo-stigen neste dag, smakte maten på Memurubu godt, og spilling av Codenames på kvelden ble en suksess. ;SANN;25.08.2023;2367.7;2368.0;Vågå;515;61.53414512;8.57265056;Surtningssue;21.72;2023-08-25 06:12:46;7:25:16;1:22:38;6:02:38;18.6;3.59;1355.4;1508.0;138.9;8.3;1.11;57.5;21719.2;0.0;0.0;61.490717;8.629688;61.490598;8.629654;6.453333646590935;USANN;455859668.0
429;256.96;4573;Denne åsen hadde vært lett match hvis vi hadde parkert på riktig plass, og med litt bedre planlegging burde Skiptvedt-toppen vært tatt med på samme turen. Vi parkerte ved en kjettingbom nesten i enden av en grusvei 2,5 km sør for toppen. Vi startet med å gå gjennom ett gårdstun, men så sluttet alt av veier og stier, og i stedet bar det rett ut i skogen, med retning mest mulig mot toppen. Etter hvert kom vi fram til hyttegrenda der vi egentlig hadde tenkt til å parkere, og så var det på nytt gps-kurs de siste 400 meterne mot toppen. Selve toppunktet var lett å definere siden det var bygd et høyt tårn der. På vei tilbake gikk vi litt lengre i distanse, men mesteparten av turen gikk på vei, så det føltes adskillig lettere. Siden det også begynte å bli mørkt kunne det blitt en tøff tur tilbake om vi ikke hadde funnet denne grusveien og det ville vært risiko for at det kunne blitt forsinket oppmøte på et julebord.;SANN;26.11.2011;225.3;225.0;Våler;137;59.48085235;11.06764886;Taraldrudåsen;7.49;2011-11-26 14:00:51;1:49:09;0:10:15;1:38:54;9.4;4.55;93.7;406.2;108.4;8.2;4.33;42.3;7492.0;0.0;0.0;59.464302035;11.0603360552;59.4579638913;11.0659995396;5.3836245639402245;USANN;3929295436.0
284;705.28;3882;;USANN;;704.9;705.0;Våler;426;61.04419936;12.17333785;Kjølberget;;;;;;;;;;;;;;;;;;;;;;;
359;319.12;4432;;USANN;;762.8;763.0;Øksnes;1868;68.84018153;15.19265533;Snøkolla;;;;;;;;;;;;;;;;;;;;;;;
45;73.56;5133;Osplikammen ble dagens andre topp etter Seksortklumpen. På veien fra Seksortklumpen til Osplikammen ble det en stopp i Botngård på Palermo pizza, der vi bestilte en Bjugn spesial. Etter mat, og en kaffe på huset dro vi videre mot Sankthansholet skytebane. Det er en parkeringsplass i et kryss før skytebanen og vest for denne parkeringsplassen er det en sti. Denne stien er godt merket av Fosen turlag hele veien opp til toppen. Det ble valgt å bruke joggesko på vei oppover. Selvom det var tåke og regn, var det allikevel ikke så veldig sleipt, for fjellet var konglomerat med god friksjon. Det var bok på toppen. ;SANN;21.07.2012;285.3;285.0;Ørland;1621;63.72798434;9.762540729;Osplikammen;4.06;2012-07-21 17:53:31;0:45:10;0:04:49;0:40:21;10.7;6.04;227.8;322.5;158.9;16.0;1.42;78.7;4059.5;0.0;0.0;63.7226313818;9.7883175407;63.7226198148;9.788343776;3.2120362932449003;USANN;1761082440.0
311;132.3;2120;;USANN;;1434.2;1434.0;Ørskog;1523;62.44971524;7.11611779;Lauparen (på grensa);;;;;;;;;;;;;;;;;;;;;;;
312;804.89;10373;;USANN;;1699.8;1717.0;Ørsta;1520;62.09481385;6.70210146;Kvitegga;;;;;;;;;;;;;;;;;;;;;;;
171;562.57;14604;En retur til Teigkamptunnelen for å se på sprekker i sprøytebetong gav mulighet for å ta noen timer avspasering på turen tilbake. Torsæterkampen ble plukket ut som mulig toppturmål, og når været viste seg fra sin beste side i tillegg var det ingen tvil om at muligheten måtte utnyttes. Parkerte noen hundre meter etter bommen ved Torsætra. Derifra tok jeg blåmerket sti korteste veien mot toppen, først med skiene på beina, deretter med skia i hånda. I bunn av dalen holdt snøbrua akkurat nok til at jeg ikke ble våt på beina. Oppover i lia var det tidligere tråkket spor som gjorde at snøen bar så lenge man holdt seg i sporene. Når det flatet ut på toppen var det bare å spenne skiene på igjen og labbe opp til tårnet på toppen. Et par karer med snøscooter kom opp samtidig som meg for å sjekke installasjonene. Turen tilbake gikk via Raudsteinshytta og derifra fulgte jeg oppkjørte skispor ned til parkeringsplassen. ;SANN;24.07.2021;840.8;841.0;Østre Toten;528;60.56953803;10.9379193;Torsæterkampen;10.68;2021-03-25 11:19:47;1:31:05;0:13:15;1:17:50;14.5;8.24;338.0;351.8;65.9;9.0;1.04;37.4;0.0;10684.3;0.0;60.567149;10.9555;60.567082;10.955409;3.6048431750505467;USANN;137580396.0
169;456.79;16987;Dette var en helg dedikert til kommunetoppsamling. Etter gårsdagens tur til Ski, ble det denne søndagen en ordentlig skitur til Myrehogget i Øvre Eiker. Bilen ble parkert på speilblank is ved starten av skiløypene nær Dalesetra. Det var lenge siden det hadde snødd, og med minusgrader fra morgenen av etter noen runder med mildvær, var føret relativt skarpt. Hele ekspedisjonsgruppen var med, og basecamp med bål ble etablert relativt tidlig langs løypa oppover mot Krokvassløkin. Derifra ble det forsøkt med klassisk stil videre mot toppen, men smøringen forsvant, og resten av turen gikk i fri. Skiterrenget mot Myrehogget var artig, så det frister med en tur tilbake engang skiføret innbyr til litt mer kontroll i nedoverbakkene. 500 meter før toppen ble skiene parkert nær skiløypa, og beina i naturlig tilstand ble benyttet for å komme seg opp. Noen hadde vært på Myrehogget tidligere, så i sporene fra ett par truger var nok til at snøen holdt i massevis. Myrehogget imponerte med god utsikt i alle retninger, og været var fint. ;SANN;07.03.2021;706.7;705.0;Øvre Eiker;624;59.83332721;9.75115515;Myrehogget;19.04;2021-03-07 09:40:04;4:13:38;1:52:49;2:20:49;44.5;8.11;328.3;556.6;58.5;7.9;1.7;45.8;0.0;19042.8;0.0;59.794342;9.74138;59.794329;9.741211;0.799074954843864;USANN;922245982.0
365;639.91;5092;;USANN;;1232.1;1232.0;Øyer;521;61.4715673;10.68051492;Eldåhøgda;;;;;;;;;;;;;;;;;;;;;;;
187;66.58;4300;En ny kombinasjon av museum og kommunetopp. Natten ble tatt på parkeringsplassen utenfor kystmuseet nord for Blomøyknuten. Før frokost ble sykkelen gjort klar, og 4 km ble unnagjort på brede gang- og sykkelveier. De siste 300 meterne opp på toppen ble tatt på beina på en tydelig, men ikke veldig mye brukt sti. På toppen var det både radiomast og en betongbunkers fra krigen. Det var første topp denne sommerferien med lavt skydekke, så utsikten var dårlig, men unngikk stort sett regn bortsett fra noen dråper på slutten av turen. Kun bolighusene rett nedenfor toppen var synlige. Samme vei tilbake til bobilen for å få seg litt frokost. ;SANN;28.07.2021;73.9;74.0;Øygarden;1259;60.53846327;4.87849498;Blomøyknuten;8.65;2021-07-28 05:33:12;0:41:40;0:08:44;0:32:56;21.0;15.76;68.8;101.0;23.3;6.1;1.47;92.5;613.7;0.0;8038.3;60.565873;4.862693;60.56583;4.862668;1.121481109029426;USANN;3444723542.0
240;963.1;3171;Det var særdeles lite snø på Beitostølen påsken 2025, så Valdresflya var eneste plass for skigåingen for nær hele Østlandet, ihvertfall virket det sånn. NRK hadde reportasjer om trafikkkaos på Valdresflya. Sammen med gjengen som vi var på Grønland med, fulgte vi sporene til alle andre som skulle til Rasletind denne dagen. Det var felles marsj i starten, men etter den siste bratte motbakken tok jeg av mot Vestre Kalvehøgde, mens resten svingte av mot Rasletind. Jeg fulgte ferdig oppgåtte skispor hele veien, og gikk innom Østre Kalvehøgda på vei bortover. På kommunetoppen til Vang, Vestre Kalvehøgda, var det tre andre personer som satt og hadde lunchen sin. På vei tilbake tok jeg et litt lavere spor forbi Østre Kalvehøgda. Gikk innom toppen på Rasletind der det fortsatt var omtrent fullt av mennesker når jeg kom opp. Austre Rasletind var det langt mindre mennesker på, og det var steinete så måtte ta av skiene de siste hundre meterne for å unngå riper i sålen. Fra Austre Rasletind gikk jeg den nordre ruten tilbake til bilen. I den siste nedoverbakken møtte jeg resten av gjengen igjen, og fikk følge med de over det siste slake partiet over flya.;SANN;14.04.2025;2010.0;2010.0;Øystre Slidre;544;61.3986684;8.72156571;Austre Rasletinden (på grensa);27.19;2025-04-14 08:38:03;7:02:08;2:05:05;4:57:03;29.6;5.49;841.4;1205.2;88.7;8.1;1.43;38.0;0.0;27186.9;0.0;61.3892;8.811274;61.389439;8.81029;34.21546756395572;SANN;958864719.0
397;955.1;3229;;USANN;;675.2;675.0;Åfjord;1630;64.11270652;10.86700488;Finnvollheia;;;;;;;;;;;;;;;;;;;;;;;
201;1174.93;4713;Påsketur 2022 gikk i Skarvheimen, fra Skarvheim DNT-hytte til Storestølen. Raudbergnuten ligger fint til som en liten avstikker fra ruta mellom Bjordalsbu og Iungdalshytta. Turen startet med kolonnekjøring over Hemsedalsfjellet, hvor vi kjørte ut av kolonnen og parkerte ved Skarvheim DNT hytte der vi bodde første natta. I oppoverbakkene til Bjordalsbu fikk vi god hjelp fra medvinden. På tirsdag løyet vinden og Raudbergnuten var langt under skyene, så mens resten av turfølget tok strakeste veien mot Iungdalshytta, tok jeg en svipptur innom toppen. Etter flere dager med sterk vind var det relativt vanskelige snøforhold, der det enten var blåst opp skavler, eller knallhardt, nesten is. Så selvom det gikk helt fint å komme opp, var nedkjøringen ikke like mye å skryte av. Turfølget ble tatt igjen mens de hadde en rast før nedoverbakkene mot Mjolgevatnet. På onsdag tettet tåka seg igjen, og noen følte nok at turen over til Storestølen ble i overkant lang, men fram kom vi. Torsdag ble brukt som hviledag for de fleste, mens jeg tok turen alene tilbake til Skarvheim for å hente bilen. Dette var uten tvil den beste dagen for skitur, da det hadde kommet noen centimeter med styresnø og sola sendte noen stråler med varme gjennom skydekket.;SANN;19.04.2022;1818.9;1818.0;Ål;619;60.89320098;8.04095959;Raudbergnuten;51.7;2022-04-11 07:06:56;2 days, 7:06:57;1 day, 17:47:08;13:19:49;75.8;3.88;824.8;1435.2;55.5;3.6;1.74;45.1;0.0;51699.4;0.0;61.022265;8.041488;60.709038;7.846018;6.76573071699934;USANN;356499040.0
112;98.78;43670;Etter å ha vært flere arbeidsuker i Møre, ble det tilslutt en uke med passelig nærhet til nye kommunetopper som kunne bestiges utenfor arbeidstid. Ukas første topp ble Vassstrandfjellet i Ålesund. Joggesko og lett oppakning ble lagt inn i bilen, litt nødproviant av typen brus, sjokolade og banan ble kjøpt inn, og litt senere enn planlagt kjørte jeg avgårde mot sørsiden av Brusdalsvatnet. I en parkeringslomme i bunnen av en skogsbilveg nær utløpet av Vasstrandelva ble bilen parkert. I veldig lett jogg, men allikevel med nær maks puls, gikk det jevnt oppover langs skogsbilvegen til Langevatnet. Etter Langevatnet var skogsbilvegen slutt, men stien videre til toppen var tydelig og lett å følge. Selve Ålesundtoppen ligger 75 meter før det høyeste punktet. De obligatoriske toppbildene ble tatt ved kommunetoppen, før det ble pause på hovedtoppen der sedvanlige høflighetsfraser om ekstremt pent vær ble utvekslet med en annen toppturgjenger. Før jeg gikk samme rute ned igjen, ble det tid til en liten halvtimes høneblund i finværet.;SANN;23.09.2019;552.0;553.0;Ålesund;1504;62.47056374;6.515303725;Vasstrandfjellet (vest);9.1;2019-09-23 13:34:34;2:04:02;0:44:34;1:19:28;35.9;6.87;530.9;569.6;125.2;14.3;1.07;95.3;9101.8;0.0;0.0;62.469729;6.453466;62.469794;6.453416;3.109117946501638;USANN;1390702135.0
255;1130.61;1829;;USANN;;929.1;929.0;Åmli;929;58.91439486;8.13464394;Trongedalsnuten;;;;;;;;;;;;;;;;;;;;;;;
209;1339.91;4317;Som en liten minivinterferie i vinterferien hadde jeg avtalt å møte MW i Lillehammer for å gå på kommunetoppene på Hedmarksvidda, og eventuelt finne enden på Endelausmyra om vi hadde tid. Plukket opp MW i Lillehammer og ble samtidig invitert inn på frokost, noe som alltid er hyggelig. Etter å ha spist speilegg, kjørte vi til Sjusjøen der de siste innkjøpene av nødvendigheter ble gjort. Dette inkluderte batterier til Garmina, men GPSen lå igjen i Trysil, så det var unødvendig. Første del av turen var uansett ikke så vanskelig å navigere. Fulgte Birkebeinerløypa til Kvarstad, med inntak av energi i form av kaffe og vafler på Midtfjellet. Fra Kvarstad sag skar vi ut av skiløypa og fulgte bilveien opp til hyttegrenda ved Øyungen. En Tesla sjåfør var ikke helt forberedt på å møte to skiløpere i veien. På Øyungshytta lastet vi av unødvendig utstyr Og fortsatt derifra med lettere oppakning til de tre kommunetoppen som ligger rundt vannet. GPS klokka som ble benyttet for å finne toppene, men i minusgrader ble det en kald jobb å klikke inn koordinatetene til de ulike toppene med små knotter. Men uten andre gode alternativ, så var det måten å gjøre det på. Mens mørket kom sigende på, ble toppene funnet en etter en. Tilslutt var det bare hytta igjen å finne, og der hadde vi tilfeldigvis glemt å skru av et lys, så det gikk også greit. Kvelden ble brukt til å lage lapskaus og gå gjennom årets spørrebok som var kjøpt inn på Sjusjøen. Etter en natt på Øyungshytta, var det samme rute tilbake, inkludert nye vafler på Midtfjellet.;SANN;21.02.2023;1061.0;1060.0;Åmot;429;61.25588293;10.95888374;Hemmelkampen, søndre topp;52.88;2023-02-21 10:25:13;1 day, 3:58:52;18:59:15;8:59:37;67.9;5.88;443.8;1057.2;40.0;3.9;2.38;41.0;0.0;52883.8;0.0;61.157109;10.697397;61.157057;10.697406;26.61799845162021;SANN;1075636470.0
